panel_id,panel_type,name,organisation,position
1-6B5AIR,NGBOPanel,"Wang, Professor J",University of Sheffield,Panel Member
1-6B5AIR,NGBOPanel,"Williams, Professor R",University of Liverpool,Panel Member
1-6B5AIR,NGBOPanel,NA,Engineering and Physical Sciences Research Council,Panel Contact
1-6UV1CN,NGBOPanel,"Graham, Professor WG",Queen's University of Belfast,Panel Chairperson
1-6UV1CN,NGBOPanel,"Costen, Professor ML",Heriot-Watt University,Panel Member
1-6UV1CN,NGBOPanel,"Galan, Professor M",University of Bristol,Panel Member
1-6UV1CN,NGBOPanel,"Vaqueiro Rodriguez, Dr P",University of Reading,Panel Member
1-6UV1CN,NGBOPanel,"Williams, Dr JM",National Physical Laboratory NPL,Panel Member
1-6UV1CN,NGBOPanel,"Rolph, Marianne",Engineering and Physical Sciences Research Council,Panel Contact
1-7Q7YAW,NGBOPanel,"Ryan, Professor M",University of Birmingham,Panel Chairperson
1-7Q7YAW,NGBOPanel,"B, Dr J",National Cyber Security Centre,Panel Member
1-7Q7YAW,NGBOPanel,"Coull, Dr N",Abertay University,Panel Member
1-7Q7YAW,NGBOPanel,"Davies, Mr P",Thales Group (UK),Panel Member
1-7Q7YAW,NGBOPanel,"Hankin, Professor C",Imperial College London,Panel Member
1-7Q7YAW,NGBOPanel,"Phillips, Ms H",Defence Science & Tech Lab DSTL,Panel Member
1-7Q7YAW,NGBOPanel,"Whitehouse, Mr O",Manchester Technology Centre,Panel Member
1-7Q7YAW,NGBOPanel,NA,Engineering and Physical Sciences Research Council,Panel Contact
1-755PX6,NGBOPanel,"Cookson, Dr J",Johnson Matthey,Panel Chairperson
1-755PX6,NGBOPanel,"Harper, Mr A",Innovateuk,Observer
1-755PX6,NGBOPanel,"Day, Dr C",William Blythe Ltd,Panel Member
1-755PX6,NGBOPanel,"Gentili, Dr V",Jaguar Land Rover Limited,Panel Member
1-755PX6,NGBOPanel,"Hillman, Professor AR",University of Leicester,Panel Member
1-755PX6,NGBOPanel,"Knowles, Professor D M",University of Bristol,Panel Member
1-755PX6,NGBOPanel,"Lander, Dr P",Kapteyn Institute of Astronomy,Panel Member
1-755PX6,NGBOPanel,"Lang, Dr C",Oxford Instruments Group (UK),Panel Member
1-755PX6,NGBOPanel,"Mepsted, Dr G",Qinetiq,Panel Member
1-755PX6,NGBOPanel,"Yeomans, Professor JA",University of Surrey,Panel Member
1-755PX6,NGBOPanel,"McAlister, William",Engineering and Physical Sciences Research Council,Panel Contact
1-74HXWG,NGBOPanel,"Juel, Professor A",The University of Manchester,Panel Chairperson
1-74HXWG,NGBOPanel,"Benkreira, Professor H",University of Bradford,Panel Member
1-74HXWG,NGBOPanel,"Eason, Professor RW",University of Southampton,Panel Member
1-74HXWG,NGBOPanel,"Eickhoff, Ms B",Rail Safety and Standards Board (RSSB),Panel Member
1-74HXWG,NGBOPanel,"Karayiannis, Professor T",Brunel University London,Panel Member
1-74HXWG,NGBOPanel,"Mattia, Professor D",University of Bath,Panel Member
1-74HXWG,NGBOPanel,"Spikes, Professor HA",Imperial College London,Panel Member
1-74HXWG,NGBOPanel,"Toll, Professor DG",Durham University,Panel Member
1-74HXWG,NGBOPanel,"Uttamchandani, Professor D",University of Strathclyde,Panel Member
1-74HXWG,NGBOPanel,"Veres, Professor SM",University of Sheffield,Panel Member
1-74HXWG,NGBOPanel,"Wu, Professor C",University of Surrey,Panel Member
1-74HXWG,NGBOPanel,"Williams, Stephanie",Engineering and Physical Sciences Research Council,Panel Contact
1-6EIGDF,NGBOPanel,"Etheridge, Professor A",University of Oxford,Panel Chairperson
1-6EIGDF,NGBOPanel,"Bektas, Professor T",University of Liverpool,Panel Member
1-6EIGDF,NGBOPanel,"Carter, Professor J",The University of Manchester,Panel Member
1-6EIGDF,NGBOPanel,"Ehrgott, Professor M",Lancaster University,Panel Member
1-6EIGDF,NGBOPanel,"Liverpool, Professor TB",University of Bristol,Panel Member
1-6EIGDF,NGBOPanel,"Mtambanengwe, Professor F",University of Zimbabwe,Panel Member
1-6EIGDF,NGBOPanel,"Neves, Dr C",University of Reading,Panel Member
1-6EIGDF,NGBOPanel,"Sahu, Professor SK",University of Southampton,Panel Member
1-6EIGDF,NGBOPanel,"Gamanya, Ruvimbo",Engineering and Physical Sciences Research Council,Panel Contact
1-6MOD7S,NGBOPanel,"Nelson, Professor AS",University of Leeds,Panel Chairperson
1-6MOD7S,NGBOPanel,"Campbell, Professor EEB",University of Edinburgh,Panel Member
1-6MOD7S,NGBOPanel,"Christie, Dr JK",Loughborough University,Panel Member
1-6MOD7S,NGBOPanel,"Coe, Dr D",GlaxoSmithKline,Panel Member
1-6MOD7S,NGBOPanel,"Conte, Dr M",University of Sheffield,Panel Member
1-6MOD7S,NGBOPanel,"Dunningham, Professor JA",University of Sussex,Panel Member
1-6MOD7S,NGBOPanel,"Gillie, Dr LJ",University of Huddersfield,Panel Member
1-6MOD7S,NGBOPanel,"Lavignac, Dr N",University of Kent,Panel Member
1-6MOD7S,NGBOPanel,"Lerner, Professor I",University of Birmingham,Panel Member
1-6MOD7S,NGBOPanel,"Notingher, Professor I",University of Nottingham,Panel Member
1-6MOD7S,NGBOPanel,"Parkin, Dr A",University of York,Panel Member
1-6MOD7S,NGBOPanel,"Pascu, Professor SI",University of Bath,Panel Member
1-6MOD7S,NGBOPanel,"Sapienza, Dr R",Imperial College London,Panel Member
1-6MOD7S,NGBOPanel,"Dale, Tracey",Engineering and Physical Sciences Research Council,Panel Contact
1-6LI3IP,NGBOPanel,"Woollins, Professor JD",University of St Andrews,Panel Chairperson
1-6LI3IP,NGBOPanel,"Barton, Professor J",University of Bristol,Panel Member
1-6LI3IP,NGBOPanel,"Davies, Professor PR",Cardiff University,Panel Member
1-6LI3IP,NGBOPanel,"Oxborrow, Dr M",Imperial College London,Panel Member
1-6LI3IP,NGBOPanel,"Higlett, Claire",Engineering and Physical Sciences Research Council,Panel Contact
1-73J2O1,NGBOPanel,"Titchener-Hooker, Professor N",University College London,Panel Chairperson
1-73J2O1,NGBOPanel,"Bibb, Professor R",Loughborough University,Panel Member
1-73J2O1,NGBOPanel,"Boston, Professor AJ",University of Liverpool,Panel Member
1-73J2O1,NGBOPanel,"Burdett, Dr A",Sensium Healthcare,Panel Member
1-73J2O1,NGBOPanel,"Callan, Professor JF",University of Ulster,Panel Member
1-73J2O1,NGBOPanel,"Cartmell, Professor SH",The University of Manchester,Panel Member
1-73J2O1,NGBOPanel,"Duncan, Professor R",Heriot-Watt University,Panel Member
1-73J2O1,NGBOPanel,"Khalid, Professor S",University of Southampton,Panel Member
1-73J2O1,NGBOPanel,"Lapeer, Dr R",University of East Anglia,Panel Member
1-73J2O1,NGBOPanel,"Lucas, Professor M",University of Glasgow,Panel Member
1-73J2O1,NGBOPanel,"Lushai, Dr G",United Bristol Healthcare NHS Trust,Panel Member
1-73J2O1,NGBOPanel,"O Hare, Professor GMP",University College Dublin,Panel Member
1-73J2O1,NGBOPanel,"Stone, Professor N",University of Exeter,Panel Member
1-73J2O1,NGBOPanel,"Tong, Professor J",University of Portsmouth,Panel Member
1-73J2O1,NGBOPanel,"van der Linden, Professor J",Open University,Panel Member
1-73J2O1,NGBOPanel,NA,Engineering and Physical Sciences Research Council,Panel Contact
1-7G8QK9,NGBOPanel,"Hardeman, Professor RW",Department for the Economy (NI),Panel Chairperson
1-7G8QK9,NGBOPanel,"Harper, Mr A",Innovateuk,Observer
1-7G8QK9,NGBOPanel,"Wise, Dr A",Technology Strategy Board (Innovate UK),Observer
1-7G8QK9,NGBOPanel,"Burrell, Dr A",Private Address,Panel Member
1-7G8QK9,NGBOPanel,"Fetcenko, Dr M",Private Address,Panel Member
1-7G8QK9,NGBOPanel,"Portugues, Dr I",National Grid plc,Panel Member
1-7G8QK9,NGBOPanel,"Thackeray, Dr M",Argonne National Laboratory,Panel Member
1-7G8QK9,NGBOPanel,"Wohlfahrt Mehrens, Dr M",Center for Solar Energy and Hydrogen,Panel Member
1-7G8QK9,NGBOPanel,"McAlister, William",Engineering and Physical Sciences Research Council,Panel Contact
1-6TE4XZ,NGBOPanel,"Best, Professor S",University of Cambridge,Panel Chairperson
1-6TE4XZ,NGBOPanel,"Adlam, Dr TD",University College London,Panel Member
1-6TE4XZ,NGBOPanel,"Azevedo, Dr H",Queen Mary University of London,Panel Member
1-6TE4XZ,NGBOPanel,"Barbu, Dr E",University of Portsmouth,Panel Member
1-6TE4XZ,NGBOPanel,"Bojak, Professor I",University of Reading,Panel Member
1-6TE4XZ,NGBOPanel,"Bouridane, Professor A",Northumbria University,Panel Member
1-6TE4XZ,NGBOPanel,"Elsheikh, Professor A",University of Liverpool,Panel Member
1-6TE4XZ,NGBOPanel,"Goodfellow, Dr M",University of Exeter,Panel Member
1-6TE4XZ,NGBOPanel,"Rawson, Dr FJ",University of Nottingham,Panel Member
1-6TE4XZ,NGBOPanel,"Sepulveda, Professor F",University of Essex,Panel Member
1-6TE4XZ,NGBOPanel,"Shepherd, Professor D",University of Birmingham,Panel Member
1-6TE4XZ,NGBOPanel,"Stefanovska, Professor A",Lancaster University,Panel Member
1-6TE4XZ,NGBOPanel,"Weaver, Matthew",Engineering and Physical Sciences Research Council,Panel Contact
1-72H5UC,NGBOPanel,"Petre, Professor M",Open University,Panel Chairperson
1-72H5UC,NGBOPanel,"Bruscoli, Dr P",University of Bath,Panel Member
1-72H5UC,NGBOPanel,"Chen, Professor T","City, University of London",Panel Member
1-72H5UC,NGBOPanel,"Collins, Mr B",BSC Associates Ltd,Panel Member
1-72H5UC,NGBOPanel,"Haywood, Professor S",University of Hull,Panel Member
1-72H5UC,NGBOPanel,"Higgins, Dr MD",University of Warwick,Panel Member
1-72H5UC,NGBOPanel,"Hone, Professor K",Brunel University London,Panel Member
1-72H5UC,NGBOPanel,"Ibbotson, Dr JB",Private Address,Panel Member
1-72H5UC,NGBOPanel,"McAllister, Dr JP",Queen's University of Belfast,Panel Member
1-72H5UC,NGBOPanel,"Ralph, Professor JF",University of Liverpool,Panel Member
1-72H5UC,NGBOPanel,"Salous, Professor S",Durham University,Panel Member
1-72H5UC,NGBOPanel,"Schmidt, Dr RA",The University of Manchester,Panel Member
1-72H5UC,NGBOPanel,"Shafik, Dr R",Newcastle University,Panel Member
1-72H5UC,NGBOPanel,"Soldatova, Dr L",Goldsmiths College,Panel Member
1-72H5UC,NGBOPanel,"Yu, Professor H",University of Portsmouth,Panel Member
1-72H5UC,NGBOPanel,"Richardson, Natasha",Engineering and Physical Sciences Research Council,Panel Contact
1-7R8JX7,NGBOPanel,"Jones, Professor R",The University of Manchester,Panel Chairperson
1-7R8JX7,NGBOPanel,"Baker, Dr L",Tata Group UK,Panel Member
1-7R8JX7,NGBOPanel,"Legh-Smith, Mr J",British Telecommunications Plc,Panel Member
1-7R8JX7,NGBOPanel,"Sharp, Professor P",University of Aberdeen,Panel Member
1-7R8JX7,NGBOPanel,"Williams, Professor R",University of Liverpool,Panel Member
1-7R8JX7,NGBOPanel,NA,Engineering and Physical Sciences Research Council,Panel Contact
1-7CIIRH,NGBOPanel,"Halburd, Professor RG",University College London,Panel Chairperson
1-7CIIRH,NGBOPanel,"Berman, Professor D",Queen Mary University of London,Panel Member
1-7CIIRH,NGBOPanel,"Davies, Dr P",University of Strathclyde,Panel Member
1-7CIIRH,NGBOPanel,"Kambites, Professor M",The University of Manchester,Panel Member
1-7CIIRH,NGBOPanel,"Oblezin, Dr S",University of Nottingham,Panel Member
1-7CIIRH,NGBOPanel,"Robinson, Thomas",Engineering and Physical Sciences Research Council,Panel Contact
1-6VYH68,NGBOPanel,"Champness, Professor NR",University of Birmingham,Panel Chairperson
1-6VYH68,NGBOPanel,"Booth, Professor P",King's College London,Panel Member
1-6VYH68,NGBOPanel,"Brechin, Professor EK",University of Edinburgh,Panel Member
1-6VYH68,NGBOPanel,"Chakrabarti, Dr B",University of Sheffield,Panel Member
1-6VYH68,NGBOPanel,"Degiacomi, Dr M",Durham University,Panel Member
1-6VYH68,NGBOPanel,"Dromey, Professor B",Queen's University of Belfast,Panel Member
1-6VYH68,NGBOPanel,"Dutton, Dr SE",University of Cambridge,Panel Member
1-6VYH68,NGBOPanel,"Freegarde, Dr TGM",University of Southampton,Panel Member
1-6VYH68,NGBOPanel,"Gillin, Professor WP",Queen Mary University of London,Panel Member
1-6VYH68,NGBOPanel,"Haigh, Professor SJ",The University of Manchester,Panel Member
1-6VYH68,NGBOPanel,"Moeller, Dr G",University of Kent,Panel Member
1-6VYH68,NGBOPanel,"Nelson, Dr D J",University of Strathclyde,Panel Member
1-6VYH68,NGBOPanel,"Skinner, Professor SJ",Imperial College London,Panel Member
1-6VYH68,NGBOPanel,"Webster, Dr R",University of Bath,Panel Member
1-6VYH68,NGBOPanel,"Channell, Jennifer",Engineering and Physical Sciences Research Council,Panel Contact
1-7HD6BA,NGBOPanel,"Rielly, Professor C",Loughborough University,Panel Chairperson
1-7HD6BA,NGBOPanel,"Baker, Professor C",University of Birmingham,Panel Member
1-7HD6BA,NGBOPanel,"Cox, Professor S",Aberystwyth University,Panel Member
1-7HD6BA,NGBOPanel,"Dini, Professor D",Imperial College London,Panel Member
1-7HD6BA,NGBOPanel,"Hussain, Dr T",University of Nottingham,Panel Member
1-7HD6BA,NGBOPanel,"Lockerby, Professor DA",University of Warwick,Panel Member
1-7HD6BA,NGBOPanel,"Martin, Professor EB",University of Leeds,Panel Member
1-7HD6BA,NGBOPanel,"Morgan, Professor H",University of Southampton,Panel Member
1-7HD6BA,NGBOPanel,"Oreszczyn, Professor T",University College London,Panel Member
1-7HD6BA,NGBOPanel,"Pei, Dr E",Brunel University London,Panel Member
1-7HD6BA,NGBOPanel,"Shao, Professor L",University of Reading,Panel Member
1-7HD6BA,NGBOPanel,"Yeomans, Professor JA",University of Surrey,Panel Member
1-7HD6BA,NGBOPanel,"Turner, Bethany",Engineering and Physical Sciences Research Council,Panel Contact
1-7M8WQD,NGBOPanel,"Craddock, Professor IJ",University of Bristol,Panel Chairperson
1-7M8WQD,NGBOPanel,"Edwards, Professor P",University of Aberdeen,Panel Member
1-7M8WQD,NGBOPanel,"Lanzolla, Professor G","City, University of London",Panel Member
1-7M8WQD,NGBOPanel,"Milne, Professor A",Loughborough University,Panel Member
1-7M8WQD,NGBOPanel,"Phillips, Miss H",Defence Science & Tech Lab DSTL,Panel Member
1-7M8WQD,NGBOPanel,"Preece, Professor AD",Cardiff University,Panel Member
1-7M8WQD,NGBOPanel,"Reddington, Ms C",Watershed Media Centre,Panel Member
1-7M8WQD,NGBOPanel,"Seton, Dr J",Private Address,Panel Member
1-7M8WQD,NGBOPanel,"Dey, Stephanie",Engineering and Physical Sciences Research Council,Panel Contact
1-79J0PF,NGBOPanel,"Grimes, Professor RW",Imperial College London,Panel Chairperson
1-79J0PF,NGBOPanel,"Donnelly, Professor S",University of Huddersfield,Panel Member
1-79J0PF,NGBOPanel,"Kennedy, Dr R",Idaho National Laboratory,Panel Member
1-79J0PF,NGBOPanel,"Meredith, Professor P",Swansea University,Panel Member
1-79J0PF,NGBOPanel,"Rhodes, Dr D",Private Address,Panel Member
1-79J0PF,NGBOPanel,"Short, Dr R",Nuclear Decommissioning Authority,Panel Member
1-79J0PF,NGBOPanel,"Whittle, Professor KR",University of Liverpool,Panel Member
1-79J0PF,NGBOPanel,"Bateman, Neil",Engineering and Physical Sciences Research Council,Panel Contact
1-7KTJR2,NGBOPanel,"Rathbone, Dr PJ",Sellafield Ltd,Panel Chairperson
1-7KTJR2,NGBOPanel,"Hriljac, Dr J",Diamond Light Source,Panel Member
1-7KTJR2,NGBOPanel,"Middleburgh, Dr S",Bangor University,Panel Member
1-7KTJR2,NGBOPanel,"Patelli, Professor E",University of Strathclyde,Panel Member
1-7KTJR2,NGBOPanel,"Springell, Dr RS",University of Bristol,Panel Member
1-7KTJR2,NGBOPanel,"Macklyne, Heather",Engineering and Physical Sciences Research Council,Panel Contact
1-72H5V9,NGBOPanel,"Goldberg, Professor L",University of Oxford,Panel Chairperson
1-72H5V9,NGBOPanel,"Chu, Professor X",University of Sheffield,Panel Member
1-72H5V9,NGBOPanel,"Culshaw, Professor B",University of Strathclyde,Panel Member
1-72H5V9,NGBOPanel,"Dee, Dr HM",Aberystwyth University,Panel Member
1-72H5V9,NGBOPanel,"Edwards, Dr RM",Loughborough University,Panel Member
1-72H5V9,NGBOPanel,"Evans, Professor B",University of Surrey,Panel Member
1-72H5V9,NGBOPanel,"Hall, Professor S",University of Liverpool,Panel Member
1-72H5V9,NGBOPanel,"Harper, Professor R",Social Shaping Research,Panel Member
1-72H5V9,NGBOPanel,"Kaban, Professor A",University of Birmingham,Panel Member
1-72H5V9,NGBOPanel,"Kalvala, Dr S",University of Warwick,Panel Member
1-72H5V9,NGBOPanel,"McNeill, Dr F",Heriot-Watt University,Panel Member
1-72H5V9,NGBOPanel,"Rajan, Dr A",University of Edinburgh,Panel Member
1-72H5V9,NGBOPanel,"Ranjan, Professor R",Newcastle University,Panel Member
1-72H5V9,NGBOPanel,"Su, Dr L",Queen Mary University of London,Panel Member
1-72H5V9,NGBOPanel,"Van de Locht, Renee",Engineering and Physical Sciences Research Council,Panel Contact
1-7CO56M,NGBOPanel,"Kyprianou, Professor AE",University of Bath,Panel Chairperson
1-7CO56M,NGBOPanel,"Andrade, Dr J",University of Exeter,Panel Member
1-7CO56M,NGBOPanel,"Anjos, Professor M",University of Edinburgh,Panel Member
1-7CO56M,NGBOPanel,"Bartel, Professor A",University of Glasgow,Panel Member
1-7CO56M,NGBOPanel,"Champneys, Professor AR",University of Bristol,Panel Member
1-7CO56M,NGBOPanel,"Coombes, Professor S",University of Nottingham,Panel Member
1-7CO56M,NGBOPanel,"Dietmann, Dr R","Royal Holloway, Univ of London",Panel Member
1-7CO56M,NGBOPanel,"Fountoulakis, Dr N",University of Birmingham,Panel Member
1-7CO56M,NGBOPanel,"Kalliadasis, Professor S",Imperial College London,Panel Member
1-7CO56M,NGBOPanel,"Leary, Professor I",University of Southampton,Panel Member
1-7CO56M,NGBOPanel,"McCrea, Professor R",University of Kent,Panel Member
1-7CO56M,NGBOPanel,"Oksanen, Dr L",University College London,Panel Member
1-7CO56M,NGBOPanel,"Powell, Professor CE",The University of Manchester,Panel Member
1-7CO56M,NGBOPanel,"McDonnell, Laura",Engineering and Physical Sciences Research Council,Panel Contact
1-7WGUML,NGBOPanel,"Elmirghani, Professor J",University of Leeds,Panel Chairperson
1-7WGUML,NGBOPanel,"Hone, Professor K",Brunel University London,Panel Member
1-7WGUML,NGBOPanel,"McCusker, Professor G",University of Bath,Panel Member
1-7WGUML,NGBOPanel,"Wong, Professor P",University of Liverpool,Panel Member
1-7WGUML,NGBOPanel,"Perry, Rhys",Engineering and Physical Sciences Research Council,Panel Contact
1-71CX6Q,NGBOPanel,"Meldrum, Professor F",University of Leeds,Panel Chairperson
1-71CX6Q,NGBOPanel,"Couves, Dr J",BP (UK),Panel Member
1-71CX6Q,NGBOPanel,"Dove, Professor AP",University of Birmingham,Panel Member
1-71CX6Q,NGBOPanel,"Dudarev, Dr S",CCFE/UKAEA,Panel Member
1-71CX6Q,NGBOPanel,"Eggleston, Dr IM",University of Bath,Panel Member
1-71CX6Q,NGBOPanel,"Halsall, Professor MP",The University of Manchester,Panel Member
1-71CX6Q,NGBOPanel,"Khlobystov, Professor A",University of Nottingham,Panel Member
1-71CX6Q,NGBOPanel,"O'Connor, Professor PB",University of Warwick,Panel Member
1-71CX6Q,NGBOPanel,"Palombo, Professor F",University of Exeter,Panel Member
1-71CX6Q,NGBOPanel,"Peacock, Professor A",University of Southampton,Panel Member
1-71CX6Q,NGBOPanel,"Phillips, Dr AE",Queen Mary University of London,Panel Member
1-71CX6Q,NGBOPanel,"Searcey, Professor M",University of East Anglia,Panel Member
1-71CX6Q,NGBOPanel,"Simon, Professor S H",University of Oxford,Panel Member
1-71CX6Q,NGBOPanel,"Zair, Dr A",King's College London,Panel Member
1-71CX6Q,NGBOPanel,"Greenop, Rosanna",Engineering and Physical Sciences Research Council,Panel Contact
1-7RN2O7,NGBOPanel,"Derby, Professor B",The University of Manchester,Panel Chairperson
1-7RN2O7,NGBOPanel,"Ieropoulos, Professor IA",University of the West of England,Panel Member
1-7RN2O7,NGBOPanel,"Mynors, Professor D",Brunel University London,Panel Member
1-7RN2O7,NGBOPanel,"Papakonstantinou, Professor P",University of Ulster,Panel Member
1-7RN2O7,NGBOPanel,"Warrior, Professor N",University of Nottingham,Panel Member
1-7RN2O7,NGBOPanel,"Finney, Laura",Engineering and Physical Sciences Research Council,Panel Contact
1-7QXBT3,NGBOPanel,"Vennart, Professor B",Pfizer,Panel Chairperson
1-7QXBT3,NGBOPanel,"Apsley, Dr J",The University of Manchester,Panel Member
1-7QXBT3,NGBOPanel,"Huffaker, Professor D",Cardiff University,Panel Member
1-7QXBT3,NGBOPanel,"Major, Dr JD",University of Liverpool,Panel Member
1-7QXBT3,NGBOPanel,"Montague, Professor G",Teesside University,Panel Member
1-7QXBT3,NGBOPanel,"Papadakis, Dr G",Imperial College London,Panel Member
1-7QXBT3,NGBOPanel,"Pirrera, Dr A",University of Bristol,Panel Member
1-7QXBT3,NGBOPanel,"Reed, Professor P",University of Southampton,Panel Member
