panel_id,panel_type,funding_priority_list,funded,unfunded,referred_to_a_later_panel,decision_still_awaited,funding_rate_percent_of_grant_number,summary_row,table_type,full_proposals_invited,full_proposals_declined,invited_for_interview,not_invited_for_interview,final_decision_yet_to_be_made,not_funded
1-6NZDR0,NGBOPanel,STANDARD Â€“ MANUFACTURING,3,7,1,0,30,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6NZDR0,NGBOPanel,NEW INVESTIGATOR AWARDS - MANUFACTURING,1,5,0,0,16,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6NZDR0,NGBOPanel,FRONTIER ENGINEERING,2,0,2,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-628A0J,NGBOPanel,STANDARD,10,11,0,0,47,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-628A0J,NGBOPanel,MAIN LIST,10,11,0,0,47,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6RSJ5J,NGBOPanel,STANDARD,1,2,0,0,33,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6RSJ5J,NGBOPanel,MAIN LIST,1,2,0,0,33,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6D1749,NGBOPanel,STANDARD,1,3,0,0,25,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6D1749,NGBOPanel,MAIN LIST,1,3,0,0,25,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6F26H5,NGBOPanel,STANDARD,3,16,0,0,15,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6F26H5,NGBOPanel,EUED TECH,3,16,0,0,15,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6PTX52,NGBOPanel,STANDARD,2,3,1,0,40,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6PTX52,NGBOPanel,EARLY CAREER,1,1,1,0,50,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6PTX52,NGBOPanel,EARLY CAREER EXTENSION,0,1,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6PTX52,NGBOPanel,ESTABLISHED CAREER,1,1,0,0,50,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6LX7XL,NGBOPanel,STANDARD,9,25,3,0,26,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6LX7XL,NGBOPanel,NEW INVESTIGATOR AWARDS,4,7,0,0,36,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6LX7XL,NGBOPanel,STANDARD,5,18,3,0,21,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-72GG9V,NGBOPanel,STANDARD,2,3,0,0,40,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-72GG9V,NGBOPanel,ICT FELLOWSHIP EXTENSION,1,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-72GG9V,NGBOPanel,ICT FELLOWSHIPS,1,3,0,0,25,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6H4FA3,NGBOPanel,STANDARD,1,1,0,0,50,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6H4FA3,NGBOPanel,MAIN LIST,1,1,0,0,50,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-5LF3PR,NGBOPanel,STANDARD,9,29,0,0,23,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-5LF3PR,NGBOPanel,NEW INVESTIGATOR AWARDS,0,7,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-5LF3PR,NGBOPanel,STANDARD RESEARCH,8,22,0,0,26,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-5LF3PR,NGBOPanel,NETWORKS,1,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6KSTM2,NGBOPanel,STANDARD,12,21,0,0,36,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6KSTM2,NGBOPanel,NETWORKS,1,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6KSTM2,NGBOPanel,NEW INVESTIGATOR AWARDS,5,2,0,0,71,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6KSTM2,NGBOPanel,STANDARD,6,19,0,0,24,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-660RRW,NGBOPanel,STANDARD,12,16,0,0,42,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-660RRW,NGBOPanel,MAIN LIST,12,16,0,0,42,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6JFPT9,NGBOPanel,STANDARD,1,1,0,0,50,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6JFPT9,NGBOPanel,MAIN LIST,1,1,0,0,50,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7A4X8J,NGBOPanel,STANDARD,4,4,0,0,50,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7A4X8J,NGBOPanel,MAIN LIST,4,4,0,0,50,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6URMAH,NGBOPanel,STANDARD,8,78,0,0,9,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6URMAH,NGBOPanel,STANDARD,8,78,0,0,9,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-690WUN,NGBOPanel,STANDARD,4,3,0,0,57,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-690WUN,NGBOPanel,MAIN LIST,4,2,0,0,66,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-690WUN,NGBOPanel,RESOURCE ONLY,0,1,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6URLPA,NGBOPanel,STANDARD,4,0,0,0,100,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6URLPA,NGBOPanel,COMMS,1,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6URLPA,NGBOPanel,COMPUTING,1,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6URLPA,NGBOPanel,IMAGING,1,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6URLPA,NGBOPanel,SENSING,1,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6LCVUR,NGBOPanel,STANDARD,5,10,0,0,33,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6LCVUR,NGBOPanel,MAIN LIST,5,10,0,0,33,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6NZDRO,NGBOPanel,STANDARD,18,31,6,0,36,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6NZDRO,NGBOPanel,FELLOWSHIPS,0,0,2,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6NZDRO,NGBOPanel,FELLOWSHIPS Â€“ ENERGY,0,2,3,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6NZDRO,NGBOPanel,FELLOWSHIPS Â€“ MANUFACTURING,0,1,1,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6NZDRO,NGBOPanel,STANDARD GRANTS,7,13,0,0,35,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6NZDRO,NGBOPanel,NEW INVESTIGATOR AWARDS,5,7,0,0,41,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6NZDRO,NGBOPanel,STANDARD Â€“ ENERGY,2,3,0,0,40,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6NZDRO,NGBOPanel,NEW INVESTIGATOR AWARDS - ENERGY,1,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6NZDRO,NGBOPanel,FRONTIER ENGINEERING,0,2,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6NZDRO,NGBOPanel,STANDARD - HEALTHCARE TECHNOLOGIES,1,3,0,0,25,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6NZDRO,NGBOPanel,NEW INVESTIGATOR AWARDS - HEALTHCARE TECHNOLOGIES,1,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6NZDRO,NGBOPanel,DISCIPLINE HOPPING - HEALTHCARE TECHNOLOGIES,1,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6LJTUE,NGBOPanel,STANDARD,13,26,6,0,33,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6LJTUE,NGBOPanel,FELLOWSHIPS,0,7,5,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6LJTUE,NGBOPanel,HEALTHCARE TECHNOLOGIES,1,1,0,0,50,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6LJTUE,NGBOPanel,NEW INVESTIGATOR AWARDS,3,3,0,0,50,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6LJTUE,NGBOPanel,STANDARD,9,15,1,0,37,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6JGJ6Q,NGBOPanel,STANDARD,2,2,0,0,50,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6JGJ6Q,NGBOPanel,MAIN LIST,2,2,0,0,50,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-72H5QK,NGBOPanel,STANDARD,9,24,2,0,27,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-72H5QK,NGBOPanel,NEW INVESTIGATOR AWARDS,3,4,0,0,42,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-72H5QK,NGBOPanel,STANDARD RESEARCH,5,18,2,0,21,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-72H5QK,NGBOPanel,HEALTHCARE TECHNOLOGIES,1,2,0,0,33,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6CNCW1,NGBOPanel,STANDARD,6,8,0,0,42,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6CNCW1,NGBOPanel,MAIN LIST,6,8,0,0,42,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6HLEPW,NGBOPanel,STANDARD,4,5,0,0,44,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6HLEPW,NGBOPanel,MAIN LIST;,3,5,0,0,37,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6HLEPW,NGBOPanel,RENEWAL,1,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-77W230,NGBOPanel,STANDARD,5,4,0,0,55,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-77W230,NGBOPanel,ENERGY,1,2,0,0,33,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-77W230,NGBOPanel,ENGINEERING,1,2,0,0,33,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-77W230,NGBOPanel,HEALTHCARE,1,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-77W230,NGBOPanel,MANUFACTURING,1,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-77W230,NGBOPanel,PROGRAMME GRANT,1,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6UKKM4,NGBOPanel,STANDARD,12,32,13,0,27,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6UKKM4,NGBOPanel,FELLOWSHIPS,0,7,9,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6UKKM4,NGBOPanel,NEW INVESTIGATOR AWARDS,2,6,2,0,25,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6UKKM4,NGBOPanel,STANDARD,9,19,2,0,32,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6UKKM4,NGBOPanel,OVERSEAS TRAVEL GRANT,1,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6B5AIR,NGBOPanel,STANDARD,0,10,15,0,0,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6B5AIR,NGBOPanel,MAIN LIST,0,10,15,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6UV1CN,NGBOPanel,STANDARD,4,2,0,0,66,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6UV1CN,NGBOPanel,EARLY CAREER,2,1,0,0,66,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6UV1CN,NGBOPanel,EARLY CAREER EXT,1,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6UV1CN,NGBOPanel,ESTABLISHED CAREER,1,1,0,0,50,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7Q7YAW,NGBOPanel,STANDARD,2,3,0,0,40,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7Q7YAW,NGBOPanel,MAIN LIST,2,3,0,0,40,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-755PX6,NGBOPanel,STANDARD,0,23,0,0,0,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-755PX6,NGBOPanel,STANDARD,0,23,0,0,0,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-74HXWG,NGBOPanel,STANDARD,14,22,5,0,38,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-74HXWG,NGBOPanel,FELLOWSHIPS,0,0,2,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-74HXWG,NGBOPanel,FELLOWSHIPS Â€“ ENERGY,0,1,1,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-74HXWG,NGBOPanel,FELLOWSHIPS Â€“ MANUFACTURING,0,0,1,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-74HXWG,NGBOPanel,STANDARD GRANTS,4,11,0,0,26,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-74HXWG,NGBOPanel,NEW INVESTIGATOR AWARDS,5,2,0,0,71,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-74HXWG,NGBOPanel,STANDARD Â€“ MANUFACTURING,2,4,0,0,33,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-74HXWG,NGBOPanel,NEW INVESTIGATOR AWARDS - MANUFACTURING,2,0,1,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-74HXWG,NGBOPanel,STANDARD - ENERGY,1,4,0,0,20,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6EIGDF,NGBOPanel,STANDARD,15,24,0,0,38,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6EIGDF,NGBOPanel,GCRF 4 - MATHS RESEARCH,9,19,0,0,32,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6EIGDF,NGBOPanel,GCRF 5 - MATHS CAPABILITY,6,5,0,0,54,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6MOD7S,NGBOPanel,STANDARD,11,22,3,0,33,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6MOD7S,NGBOPanel,NEW INVESTIGATOR,3,4,0,0,42,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6MOD7S,NGBOPanel,STANDARD,8,18,3,0,30,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6LI3IP,NGBOPanel,STANDARD,5,3,0,0,62,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6LI3IP,NGBOPanel,MAIN LIST,4,2,0,0,66,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6LI3IP,NGBOPanel,RESOURCE ONLY,1,1,0,0,50,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7G8QK9,NGBOPanel,STANDARD,0,0,0,10,0,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7G8QK9,NGBOPanel,STANDARD,0,0,0,10,0,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6TE4XZ,NGBOPanel,STANDARD,5,23,1,0,17,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6TE4XZ,NGBOPanel,DISCIPLINE HOPPING,0,1,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6TE4XZ,NGBOPanel,FELLOWSHIP,0,0,1,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6TE4XZ,NGBOPanel,NEW INVESTIGATOR,0,2,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6TE4XZ,NGBOPanel,STANDARD,5,20,0,0,20,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-72H5UC,NGBOPanel,STANDARD,9,28,11,0,24,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-72H5UC,NGBOPanel,ICT FELLOWSHIPS,0,5,8,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-72H5UC,NGBOPanel,NEW INVESTIGATOR AWARDS,4,6,1,0,40,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-72H5UC,NGBOPanel,STANDARD RESEARCH,5,17,2,0,22,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7R8JX7,NGBOPanel,STANDARD,6,8,1,0,42,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7R8JX7,NGBOPanel,MAIN LIST,6,8,1,0,42,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7CIIRH,NGBOPanel,STANDARD,4,5,0,0,44,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7CIIRH,NGBOPanel,EARLY CAREER,2,3,0,0,40,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7CIIRH,NGBOPanel,POST DOC,2,2,0,0,50,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6VYH68,NGBOPanel,STANDARD,14,32,0,0,30,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6VYH68,NGBOPanel,NEW INVESTIGATOR AWARD,5,3,0,0,62,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-6VYH68,NGBOPanel,STANDARD,9,29,0,0,23,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7HD6BA,NGBOPanel,STANDARD,9,32,5,0,21,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7HD6BA,NGBOPanel,FELLOWSHIPS ENGINERING,0,1,3,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7HD6BA,NGBOPanel,FELLOWSHIPS - ENERGY,0,0,1,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7HD6BA,NGBOPanel,FELLOWSHIPS - MANUFACTURING,0,1,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7HD6BA,NGBOPanel,STANDARD - ENGINEERING,4,12,0,0,25,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7HD6BA,NGBOPanel,NEW INVESTIGATOR AWARDS - ENGINEERING,1,1,0,0,50,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7HD6BA,NGBOPanel,STANDARD - ENERGY,1,7,0,0,12,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7HD6BA,NGBOPanel,NEW INVESTIGATOR AWARDS - ENERGY,1,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7HD6BA,NGBOPanel,STANDARD - MANUFACTURING,2,9,1,0,18,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7HD6BA,NGBOPanel,NEW INVESTIGATOR - MANUFACTURING,0,1,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-79J0PF,NGBOPanel,STANDARD,0,10,0,0,0,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-79J0PF,NGBOPanel,MAIN LIST,0,10,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7KTJR2,NGBOPanel,STANDARD,2,4,0,0,33,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7KTJR2,NGBOPanel,STANDARD,2,4,0,0,33,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-72H5V9,NGBOPanel,STANDARD,6,22,1,0,21,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-72H5V9,NGBOPanel,NEW INVESTIGATOR AWARDS,2,3,0,0,40,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-72H5V9,NGBOPanel,DISCIPLINE HOPPING AWARDS,1,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-72H5V9,NGBOPanel,STANDARD RESEARCH,3,19,1,0,13,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7CO56M,NGBOPanel,STANDARD,13,27,1,0,32,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7CO56M,NGBOPanel,STANDARD,8,21,1,0,27,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7CO56M,NGBOPanel,NEW INVESTIGATOR,5,6,0,0,45,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7WGUML,NGBOPanel,STANDARD,4,5,0,0,44,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7WGUML,NGBOPanel,ICT FELLOWSHIPS,4,5,0,0,44,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-71CX6Q,NGBOPanel,STANDARD,10,31,10,0,24,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-71CX6Q,NGBOPanel,FELLOWSHIPS,0,8,10,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-71CX6Q,NGBOPanel,NEW INVESTIGATOR AWARDS,2,2,0,0,50,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-71CX6Q,NGBOPanel,STANDARD,8,21,0,0,27,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7RN2O7,NGBOPanel,STANDARD,3,5,0,0,37,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7RN2O7,NGBOPanel,ENERGY,1,1,0,0,50,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7RN2O7,NGBOPanel,ENGINEERING,2,3,0,0,40,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7RN2O7,NGBOPanel,MANUFACTURING,0,1,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7QXBT3,NGBOPanel,STANDARD,20,37,5,0,35,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7QXBT3,NGBOPanel,FELLOWSHIPS,0,1,3,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7QXBT3,NGBOPanel,FELLOWSHIPS Â€“ ENERGY,0,1,2,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7QXBT3,NGBOPanel,STANDARD GRANTS - ENGINEERING,6,20,0,0,23,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7QXBT3,NGBOPanel,NEW INVESTIGATOR AWARDS - ENGINEERING,2,3,0,0,40,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7QXBT3,NGBOPanel,STANDARD Â€“ ENERGY,3,2,0,0,60,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7QXBT3,NGBOPanel,NEW INVESTIGATOR AWARDS Â€“ ENERGY,2,2,0,0,50,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7QXBT3,NGBOPanel,STANDARD Â€“ MANUFACTURING,4,5,0,0,44,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7QXBT3,NGBOPanel,NEW INVESTIGATOR AWARDS Â€“ MANUFACTURING,3,3,0,0,50,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7JK54T,NGBOPanel,STANDARD,1,0,0,0,100,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7JK54T,NGBOPanel,STANDARD,1,0,0,0,100,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7PWNQ0,NGBOPanel,STANDARD,1,3,0,0,25,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7PWNQ0,NGBOPanel,MAIN LIST,1,3,0,0,25,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7HW8N9,NGBOPanel,STANDARD,2,8,0,0,20,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7HW8N9,NGBOPanel,EARLY CAREER,1,6,0,0,14,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7HW8N9,NGBOPanel,ESTABLISHED,1,2,0,0,33,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7CHMWO,NGBOPanel,STANDARD,8,17,2,0,32,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7CHMWO,NGBOPanel,DISCIPLINE HOPPING,4,8,0,0,33,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7CHMWO,NGBOPanel,NEW INVESTIGATOR,2,0,1,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7CHMWO,NGBOPanel,STANDARD,2,9,1,0,18,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7KJJEM,NGBOPanel,STANDARD,3,5,0,3,37,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7KJJEM,NGBOPanel,STANDARD,3,5,0,3,37,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7KEU5R,NGBOPanel,STANDARD,0,6,10,0,0,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7KEU5R,NGBOPanel,PROPOSALS,0,6,10,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7NVO4K,NGBOPanel,STANDARD,9,20,0,0,31,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7NVO4K,NGBOPanel,NEW INVESTIGATOR AWARDS,3,2,0,0,60,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7NVO4K,NGBOPanel,STANDARD,6,18,0,0,25,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7V5C1S,NGBOPanel,STANDARD,9,5,0,0,64,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7V5C1S,NGBOPanel,STANDARD,9,5,0,0,64,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7USW9U,NGBOPanel,STANDARD,36,0,0,0,100,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7USW9U,NGBOPanel,STANDARD,36,0,0,0,100,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-72H5W6,NGBOPanel,STANDARD,8,32,1,0,20,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-72H5W6,NGBOPanel,NEW INVESTIGATOR AWARDS,3,10,0,0,23,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-72H5W6,NGBOPanel,OVERSEAS TRAVEL GRANTS,1,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-72H5W6,NGBOPanel,STANDARD RESEARCH,4,22,1,0,15,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7PQVCX,NGBOPanel,STANDARD,3,7,0,0,30,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7PQVCX,NGBOPanel,INTERVIEWS,3,7,0,0,30,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7W7NG1,NGBOPanel,STANDARD,1,9,0,0,10,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7W7NG1,NGBOPanel,STANDARD,1,9,0,0,10,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
