panel_id,panel_type,funding_priority_list,funded,unfunded,referred_to_a_later_panel,decision_still_awaited,funding_rate_percent_of_grant_value,summary_row,table_type,full_proposals_invited,full_proposals_declined,invited_for_interview,not_invited_for_interview,final_decision_yet_to_be_made,not_funded
1-8DTLBA,NGBOPanel,STANDARD GRANTS - ENGINEERING,3174343,15714077,0,0,16,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-8DTLBA,NGBOPanel,NEW INVESTIGATOR AWARDS - ENGINEERING,1168575,1550926,0,0,42,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-8DTLBA,NGBOPanel,STANDARD Â€“ ENERGY,1188971,4325457,0,0,21,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-8DTLBA,NGBOPanel,NEW INVESTIGATOR AWARDS Â€“ ENERGY,522092,332339,0,0,61,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-8DTLBA,NGBOPanel,STANDARD Â€“ MANUFACTURING,1208604,5069215,0,0,19,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-8V9L11,NGBOPanel,STANDARD,2359497,0,0,0,100,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-8V9L11,NGBOPanel,MAIN LIST,2359497,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7SP3CV,NGBOPanel,STANDARD,4010602,7826491,0,0,33,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7SP3CV,NGBOPanel,STANDARD,4010602,7826491,0,0,33,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-8NYN2V,NGBOPanel,STANDARD,4811978,5139486,0,0,48,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-8NYN2V,NGBOPanel,MAIN LIST,4811978,5139486,0,0,48,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7X9ETD,NGBOPanel,STANDARD,21722751,15957780,0,0,57,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7X9ETD,NGBOPanel,STANDARD,21722751,15957780,0,0,57,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7I9TL3,NGBOPanel,STANDARD,1988560,6293249,0,0,24,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7I9TL3,NGBOPanel,STANDARD,1988560,6293249,0,0,24,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7G8K9M,NGBOPanel,STANDARD,15758955,24743281,0,0,38,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7G8K9M,NGBOPanel,HYBRID,4222140,4146586,0,0,50,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7G8K9M,NGBOPanel,HYDROGEN,2578501,5615736,0,0,31,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7G8K9M,NGBOPanel,MAIN,7798615,16464495,0,0,32,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7G8K9M,NGBOPanel,NETWORK,1159698,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-8TDB2Q,NGBOPanel,STANDARD,727765,933236,0,0,43,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-8TDB2Q,NGBOPanel,MAIN LIST,727765,933236,0,0,43,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7RZQS3,NGBOPanel,STANDARD,7025039,18243287,0,0,27,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7RZQS3,NGBOPanel,STANDARD,7025039,18243287,0,0,27,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-8SQOUF,NGBOPanel,STANDARD,12035365,18328510,0,0,39,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-8SQOUF,NGBOPanel,PROGRAMME GRANTS,12035365,18328510,0,0,39,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-8IUQG7,NGBOPanel,STANDARD,3240404,2770446,0,0,53,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-8IUQG7,NGBOPanel,EARLY CAREER FELLOWSHIPS,1120128,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-8IUQG7,NGBOPanel,ESTABLISHED CAREER FELLOWSHIPS,2120276,2770446,0,0,43,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-8BN2YD,NGBOPanel,STANDARD,3361993,9737989,0,0,25,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-8BN2YD,NGBOPanel,STANDARD,2557288,8574082,0,0,22,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-8BN2YD,NGBOPanel,NEW INVESTIGATOR AWARD,804705,1163907,0,0,40,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7XIC3D,NGBOPanel,STANDARD,3469481,3559731,0,0,49,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7XIC3D,NGBOPanel,EARLY CAREER,3469481,3559731,0,0,49,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-8LFIEG,NGBOPanel,STANDARD,17345187,10378974,0,0,62,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-8LFIEG,NGBOPanel,ENERGY,5991738,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-8LFIEG,NGBOPanel,ENGINEERING,11353450,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-8LFIEG,NGBOPanel,MANUFACTORING,0,10378974,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-72H5YA,NGBOPanel,STANDARD,5011917,10151404,415416,0,33,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-72H5YA,NGBOPanel,NEW INVESTIGATOR AWARDS,724086,695461,0,0,51,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-72H5YA,NGBOPanel,STANDARD RESEARCH,4287831,9455943,415416,0,31,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-811FGY,NGBOPanel,STANDARD,2569846,1971177,0,0,56,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-811FGY,NGBOPanel,STANDARD,2569846,1971177,0,0,56,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-77T93B,NGBOPanel,STANDARD,3169821,3713172,0,0,46,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-77T93B,NGBOPanel,MAIN LIST,3169821,3713172,0,0,46,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-8L83D0,NGBOPanel,STANDARD,5610440,7860773,0,0,41,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-8L83D0,NGBOPanel,MAIN LIST,5610440,7860773,0,0,41,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-86H3LH,NGBOPanel,STANDARD,9785560,17815906,0,0,35,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-86H3LH,NGBOPanel,NEW INVESTIGATOR,892373,2172714,0,0,29,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-86H3LH,NGBOPanel,STANDARD,8893186,16662464,0,0,34,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7G92DY,NGBOPanel,STANDARD,6198229,14200845,0,0,30,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-7G92DY,NGBOPanel,STANDARD,6198229,14200845,0,0,30,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-84UXRV,NGBOPanel,STANDARD,9608001,7370933,0,0,56,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-84UXRV,NGBOPanel,CAPABILITY ENABLED HARDWARE PROOF AND SOFTWARE VERIFICATION - OBJECTIVE 1,2378089,1495142,0,0,61,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-84UXRV,NGBOPanel,FUTURE IMPLICATIONS OF CAPABILITY HARDWARE - OBJECTIVE 3,3562127,4178412,0,0,46,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-84UXRV,NGBOPanel,IMPACT ON SYSTEM SOFTWARE AND LIBRARIES - OBJECTIVE 2,3667785,1697380,0,0,68,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-8NOXUS,NGBOPanel,STANDARD,9244984,38860030,685477,0,19,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-8NOXUS,NGBOPanel,FELLOWSHIPS,0,1021269,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-8NOXUS,NGBOPanel,FELLOWSHIPS Â€“ ENERGY,369787,1777250,0,0,17,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-8NOXUS,NGBOPanel,FELLOWSHIPS Â€“ MANUFACTURING,0,1255499,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-8NOXUS,NGBOPanel,STANDARD GRANTS - ENGINEERING,4263223,22135353,0,0,16,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-8NOXUS,NGBOPanel,NEW INVESTIGATOR AWARDS - ENGINEERING,1367557,1786588,315689,0,43,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-8NOXUS,NGBOPanel,STANDARD Â€“ ENERGY,2442265,5522042,0,0,30,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-8NOXUS,NGBOPanel,STANDARD Â€“ MANUFACTURING,926885,5362029,0,0,14,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-8NOXUS,NGBOPanel,NEW INVESTIGATOR AWARDS Â€“ MANUFACTURING,245055,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-87H07E,NGBOPanel,STANDARD,6980278,24394185,5420055,0,22,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-87H07E,NGBOPanel,FELLOWSHIPS,3651990,16256304,1768065,0,18,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-87H07E,NGBOPanel,NEW INVESTIGATOR AWARD,1086432,553164,0,0,66,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-87H07E,NGBOPanel,STANDARD,5893846,9376155,0,0,38,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-8VGCS3,NGBOPanel,STANDARD,11896883,23399506,0,0,33,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-8VGCS3,NGBOPanel,STANDARD,11896883,23399506,0,0,33,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-8O74ZX,NGBOPanel,STANDARD,3856953,18725173,3107711,0,17,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-8O74ZX,NGBOPanel,NEW INVESTIGATOR AWARDS,232000,1245864,0,0,15,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-8O74ZX,NGBOPanel,STANDARD GRANTS,3600698,17479309,0,0,17,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-8O74ZX,NGBOPanel,FELLOWSHIPS,3107711,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-8O74ZX,NGBOPanel,WORKSHOP,4032,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-8O74ZX,NGBOPanel,OVERSEAS TRAVEL GRANT,20223,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-84ONUT,NGBOPanel,STANDARD,6495635,20890740,0,0,23,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-84ONUT,NGBOPanel,NEW INVESTIGATOR AWARDS,1766888,1466827,0,0,54,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-84ONUT,NGBOPanel,NETWORKS,492465,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-84ONUT,NGBOPanel,STANDARD RESEARCH,4236281,19154972,0,0,18,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-84ONUT,NGBOPanel,DIGITAL ECONOMY NEW INVESTIGATOR AWARDS,0,268940,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-8TFBI5,NGBOPanel,STANDARD,5420055,1791439,0,0,75,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-8TFBI5,NGBOPanel,EARLY CAREER,0,926469,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-8TFBI5,NGBOPanel,ESTABLISHED CAREER,5420055,864970,0,0,86,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-8ZSOMP,NGBOPanel,STANDARD,763630,1558016,0,0,32,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-8ZSOMP,NGBOPanel,MAIN LIST,763630,1558016,0,0,32,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-92A710,NGBOPanel,STANDARD,8311920,6372145,7774958,0,56,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-92A710,NGBOPanel,FELLOWSHIP,6942723,4353822,0,0,61,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-92A710,NGBOPanel,NETWORK,0,163861,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-92A710,NGBOPanel,NEW INVESTIGATOR,1994623,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-92A710,NGBOPanel,OVERSEAS TRAVEL GRANT,58159,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-92A710,NGBOPanel,STANDARD,6259138,2157876,832235,0,74,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-86H3O7,NGBOPanel,STANDARD,9887848,23776196,2784138,0,29,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-86H3O7,NGBOPanel,NETWORKS,877428,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-86H3O7,NGBOPanel,NEW INVESTIGATOR,1128582,1929541,0,0,36,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-86H3O7,NGBOPanel,STANDARD,9139882,23373189,1526094,0,28,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-8UM7Z0,NGBOPanel,STANDARD,10788128,19599203,2789789,0,35,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-8UM7Z0,NGBOPanel,FELLOWSHIPS - ENGINEERING,1122564,2187964,0,0,33,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-8UM7Z0,NGBOPanel,FELLOWSHIPS Â€“ ENERGY,378578,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-8UM7Z0,NGBOPanel,FELLOWSHIPS Â€“ MANUFACTURING,1288647,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-8UM7Z0,NGBOPanel,STANDARD GRANTS - ENGINEERING,6063880,14944270,0,0,28,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-8UM7Z0,NGBOPanel,NEW INVESTIGATOR AWARDS - ENGINEERING,860007,1653170,0,0,34,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-8UM7Z0,NGBOPanel,STANDARD Â€“ ENERGY,3034568,1061999,0,0,74,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-8UM7Z0,NGBOPanel,NEW INVESTIGATOR AWARDS Â€“ ENERGY,243689,611901,0,0,28,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-8UM7Z0,NGBOPanel,STANDARD Â€“ MANUFACTURING,585983,613041,0,0,48,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-93NPAB,NGBOPanel,STANDARD,16288843,0,0,0,100,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-93NPAB,NGBOPanel,LARGE STRATEGIC EQUIPMENT INVESTMENTS,10294044,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-93NPAB,NGBOPanel,MAIN LIST,4977724,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-93NPAB,NGBOPanel,RESOURCE ONLY,1017075,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-93NPAK,NGBOPanel,STANDARD,8224308,1675510,0,0,83,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-93NPAK,NGBOPanel,MAIN LIST,8224308,1675510,0,0,83,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-8PRG8B,NGBOPanel,STANDARD,6972599,40538215,0,0,14,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-8PRG8B,NGBOPanel,STANDARD,6972599,40538215,0,0,14,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-9CTVLJ,NGBOPanel,STANDARD,6789194,11477882,609686,0,37,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-9CTVLJ,NGBOPanel,NEW INVESTIGATOR AWARDS,1075485,1836159,0,0,36,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-9CTVLJ,NGBOPanel,STANDARD RESEARCH,5355689,9641724,609686,0,35,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-9CTVLJ,NGBOPanel,DISCIPLINE HOPPING AWARDS,181467,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-9CTVLJ,NGBOPanel,DIGITAL ECONOMY STANDARD RESEARCH GRANT,176553,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-9RALYF,NGBOPanel,STANDARD,5994620,13538423,0,0,30,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-9RALYF,NGBOPanel,ENERGY,0,6541633,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-9RALYF,NGBOPanel,ENGINEERING,5994620,6996790,0,0,46,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-8MKA67,NGBOPanel,STANDARD,14331315,18249083,0,0,43,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-8MKA67,NGBOPanel,MAIN LIST,14331315,18249083,0,0,43,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-8ZCD7N,NGBOPanel,STANDARD,6154219,24859974,1449079,0,19,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-8ZCD7N,NGBOPanel,NETWORK,0,0,438533,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-8ZCD7N,NGBOPanel,NEW INVESTIGATOR,1060911,2877282,0,0,26,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-8ZCD7N,NGBOPanel,STANDARD,5066981,21982693,1010546,0,18,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-8ZCD7N,NGBOPanel,WORKSHOP,26327,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-92A732,NGBOPanel,STANDARD,6790106,303414,0,0,95,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-92A732,NGBOPanel,EARLY CAREER,4121232,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-92A732,NGBOPanel,HEALTHCARE TECHNOLOGIES FELLOWSHIP,1911878,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-92A732,NGBOPanel,POST DOCTORAL,756995,303414,0,0,71,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-84ONWY,NGBOPanel,STANDARD,4029016,24598032,2659292,0,14,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-84ONWY,NGBOPanel,ICT FELLOWSHIPS,1952696,8227736,0,0,19,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-84ONWY,NGBOPanel,NEW INVESTIGATOR AWARDS,1368037,2727730,0,359321,33,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-84ONWY,NGBOPanel,STANDARD RESEARCH,3008253,15932241,0,0,15,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-8Y4ORJ,NGBOPanel,STANDARD,12827649,21205892,2408164,0,37,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-8Y4ORJ,NGBOPanel,FELLOWSHIPS - ENGINEERING,1290141,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-8Y4ORJ,NGBOPanel,FELLOWSHIPS Â€“ ENERGY,1118023,337003,0,0,76,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-8Y4ORJ,NGBOPanel,STANDARD GRANTS - ENGINEERING,4836644,17107020,0,0,22,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-8Y4ORJ,NGBOPanel,NEW INVESTIGATOR AWARDS - ENGINEERING,1694168,1404720,0,0,54,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-8Y4ORJ,NGBOPanel,STANDARD Â€“ ENERGY,3707564,1499016,0,0,71,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-8Y4ORJ,NGBOPanel,NEW INVESTIGATOR AWARDS Â€“ ENERGY,269385,562729,0,0,32,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-8Y4ORJ,NGBOPanel,NETWORK,2319888,295406,0,0,88,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-9K1607,NGBOPanel,STANDARD,19903412,0,0,0,100,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-9K1607,NGBOPanel,STANDARD,19903412,0,0,0,100,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-8UKFND,NGBOPanel,STANDARD,0,34616766,22177245,0,0,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-8UKFND,NGBOPanel,STANDARD,22177245,51817766,0,0,29,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-9A6XUC,NGBOPanel,STANDARD,743470,1237941,0,0,37,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-9A6XUC,NGBOPanel,STANDARD,743470,1237941,0,0,37,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-923MTV,NGBOPanel,STANDARD,6250271,30111799,0,0,17,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-923MTV,NGBOPanel,NEW INVESTIGATOR AWARDS,393882,713837,0,0,35,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-923MTV,NGBOPanel,OVERSEAS TRAVEL GRANTS,42298,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-923MTV,NGBOPanel,STANDARD GRANTS,5814091,29397961,0,0,16,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-962VE3,NGBOPanel,STANDARD,12927475,2217410,782425,0,85,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-962VE3,NGBOPanel,NEW INVESTIGATOR,2407948,192866,0,0,92,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-962VE3,NGBOPanel,STANDARD RESEARCH,10519527,2024544,782425,0,83,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-9SP7DJ,NGBOPanel,STANDARD,1952696,2289676,0,0,46,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-9SP7DJ,NGBOPanel,EARLY CAREER FELLOWSHIPS,1952696,2289676,0,0,46,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-9R4RJZ,NGBOPanel,STANDARD,22177245,17201000,0,0,56,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-9R4RJZ,NGBOPanel,MAIN LIST,22177245,17201000,0,0,56,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-8ZJIB5,NGBOPanel,STANDARD,6171512,26514014,4622988,0,18,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-8ZJIB5,NGBOPanel,FELLOWSHIP,3262811,16549692,0,0,16,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-8ZJIB5,NGBOPanel,NEW INVESTIGATOR,278181,2103753,0,0,11,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-8ZJIB5,NGBOPanel,STANDARD,7253508,14734074,0,0,32,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-9Y9PVT,NGBOPanel,STANDARD,8979994,20751534,0,0,30,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-9Y9PVT,NGBOPanel,FUNCTIONALITY,3315004,5985706,0,0,35,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-9Y9PVT,NGBOPanel,GOVERNANCE AND REGULATIONS,2631812,5797940,0,0,31,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-9Y9PVT,NGBOPanel,RESILIENCE,3033178,8967889,0,0,25,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-922FBW,NGBOPanel,STANDARD,8992200,20921338,0,0,30,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-922FBW,NGBOPanel,RESPONSIBLITY,0,5794979,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-922FBW,NGBOPanel,SECURITY,3011796,2995043,0,0,50,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-922FBW,NGBOPanel,TRUST,3056751,9083444,0,0,25,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-922FBW,NGBOPanel,VERIFIABILITY,2923653,3047872,0,0,48,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-9LCYGU,NGBOPanel,STANDARD,2002051,3939852,0,0,33,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-9LCYGU,NGBOPanel,MAIN LIST,2002051,3939852,0,0,33,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-9MQRN3,NGBOPanel,STANDARD,5197953,1473141,0,0,77,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-9MQRN3,NGBOPanel,ENERGY,1496601,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-9MQRN3,NGBOPanel,ENGINEERING,2412705,307737,0,0,88,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-9MQRN3,NGBOPanel,MANUFACTURING,1288647,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-9MQRN3,NGBOPanel,PHYSICAL SCIENCES,0,1165405,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-9GP3LH,NGBOPanel,STANDARD,17703876,0,0,0,100,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-9GP3LH,NGBOPanel,STANDARD,17703876,0,0,0,100,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-9VBYF2,NGBOPanel,STANDARD,17371865,0,0,0,100,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-9VBYF2,NGBOPanel,MAIN LIST,17371865,0,0,0,100,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-84ONXT,NGBOPanel,STANDARD,4086632,9433862,0,0,30,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-84ONXT,NGBOPanel,NEW INVESTIGATOR AWARDS,1357075,1649626,0,0,45,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-84ONXT,NGBOPanel,STANDARD RESEARCH,2729556,7784235,0,0,25,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-8Y4OSE,NGBOPanel,STANDARD,12951186,34536456,3455644,0,27,TRUE,TYPE 1,NA,NA,NA,NA,NA,NA
1-8Y4OSE,NGBOPanel,FELLOWSHIPS - ENGINEERING,3455644,2603094,0,0,57,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-8Y4OSE,NGBOPanel,FELLOWSHIPS Â€“ ENERGY,0,1632207,0,0,0,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
1-8Y4OSE,NGBOPanel,STANDARD GRANTS - ENGINEERING,4803884,20675951,0,0,18,FALSE,TYPE 1,NA,NA,NA,NA,NA,NA
